No.,Tanggal,Nama Kabupaten,Nama Kecamatan,Nama Desa,Detail Lokasi,Jenis Bencana,Penyebab/Kronologis,Korban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerusakan,,,,,,,,,,,,,,,,,Distribusi Air Bersih (Liter),Foto,Kode Identitas Bencana,,,,,,,,,,,,
,,,,,,,,Meninggal (jiwa),,,,,,,,,Total,Hilang (jiwa),,,,,,,,,Total,Luka/Sakit (jiwa),,,,,,,,,Total,Menderita (KK),Menderita (jiwa),,,,,,,,,Total,Mengungsi (KK),Mengungsi (jiwa),,,,,,,,,Total,Rumah RB (unit),Rumah RS (unit),Rumah RR (unit),Rumah Terendam (unit),Taksiran Kerugian (Rp),Sarana Pendidikan (unit),Sarana Ibadah (unit),Sarana Kesehatan (unit),Perkantoran (unit),Bangunan lain (unit),Jembatan (unit),Jalan (km),Sawah (ha),Kebun/Lahan/hutan (ha),Kolam (ha),Irigasi (ha),TMA (Tinggi Muka Air),,,,,,,,,,,,,,,
,,,,,,,,Anak,,,Dewasa,,,Lansia,,,,Anak,,,Dewasa,,,Lansia,,,,LB,,,LR,,,Lansia,,,,,Anak,,,Dewasa,,,Lansia,,,,,Anak,,,Dewasa,,,Lansia,,,,,,,,,,,,,,,,,,,,,,,Provinsi,Kabupaten,Kecamatan,Bencana,Waktu Kejadian,Index,,,,,,,
,,,,,,,,L,P,Tot,L,P,Tot,L,P,Tot,,L,P,Tot,L,P,Tot,L,P,Tot,,L,P,Tot,L,P,Tot,L,P,Tot,,,L,P,Tot,L,P,Tot,L,P,Tot,,,L,P,Tot,L,P,Tot,L,P,Tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulan Januari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0,,,0,,,0,,,,0,,,0,,,0,,,,0,,,0,,,0,,,,,0,,,0,,,0,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,05/01/2024,,Pangalengan,Pulosari,Situ Cileunca,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,20240501,1,1,,,,,,
,,,,Pangalengan,"Kp. Cinyiruan 02/21, SDN Cibeureum",Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,107,20240501,2,,,,,,,
,,,,Sukamanah,Puskesmas Sukamanah,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,107,20240501,3,,,,,,,
,,,,Margamukti,"Kp. Cibeureum, SDN Campaka",Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,107,20240501,4,,,,,,,
,,,,,Masjid rw 04,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,107,20240501,5,,,,,,,
,,,Kertasari,Resmitinggal,Kp. Sukamaju 01/12,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,20240501,6,,,,,,,
,,,,Tarumajaya,"rw 2,4,7 &12",Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,8,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,107,20240501,7,,,,,,,
,,,Banjaran,Banjaran Wetan,Kp. Cileutik 05/08,Gempa Bumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,20240501,8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,05/05/2024,,Kutawaringin,Jatisari,Kp. Neglasari 03/12,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240505,1,1,,,,,,
,05/06/2024,,Pangalengan,Margamulya,Kp. Kebon Kai 03/19,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,102,20240506,1,1,,,,,,
,05/14/2024,,Rancabali,Alamendah,Kp. Legok Kondang 01/18,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,110,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,102,20240514,1,1,,,,,,
,05/21/2024,,Pacet,Nagrak,Kp. Bojong 01/12,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240521,1,1,,,,,,
,05/27/2024,,Arjasari,Lebakwangi,Kp. Cilami,Tanah Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,20240527,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,05/04/2024,,Baleendah,Baleendah,Kp. Cipicung 01/02,Banjir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,20240504,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,05/04/2024,,Dayeuhkolot,Dayeuhkolot,"Kp, Babakan Sangkuriang 01/01",Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240504,1,1,,,,,,
,,,,,Kp. BojongAsih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
,,,,,Kaum rw 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
,,,Bojongsoang,Bojongsari,,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,104,20240504,4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,05/05/2024,,Soreang,Karamatmulya,Kp. Babakan Cebek 02/09,Angin Kencang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,20240505,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,05/05/2024,,SOREANG,CINCIN,,Kebakaran Lahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,05/19/2024,,RANCAEKEK,NANJUNGMEKAR,,Kebakaran Lahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,05/01/2024,,Soreang,Sukajadi,Kp. Cimonce 02/06,TPT Ambruk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,402,20240501,1,1,,,,,,
,05/04/2024,,Baleendah,Baleendah,Kp. Mekarsari 01/21,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240504,1,1,,,,,,
,,,,Manggahang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240504,2,,,,,,,
,05/04/2024,,Bojongsoang,Bojongsari,Kp. Leuwi notog 02/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,20240504,3,,,,,,,
,05/06/2024,,Kutawaringin,Neglasari,Kp. Neglasari,TPT Ambruk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,20240506,1,1,,,,,,
,05/12/2024,,Margaasih,Lagadar,Kp. Mekarbakti rw 5,Kebakaran Rumah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,20240512,1,1,,,,,,
,05/24/2024,,Pangalengan,Warnasari,Kp. Kiaracondan & Kp. Padahuruf,TPT Ambruk,"TPT P 4 meter, T 3 meter, dan L 1,5 meter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,20240524,1,1,,,,,,
,05/25/2024,,Ciwidey,Panyocokan,Kp. Gombong 04/07,TPT Ambruk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,20240525,1,1,,,,,,
,05/25/2024,,Pameungpeuk,Rancatungku,Kp. Kalapatilu,Rumah Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,,,4,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,20240525,1,1,,,,,,
,05/28/2024,,Cileunyi,Cimekar,Kp. Tagog 07/03,Kebakaran Rumah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,20240528,1,1,,,,,,
,05/29/2024,,Margaasih,Nanjung,Curug Jompomg,Orang Tenggelam,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,20240529,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jumlah,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,3,0,0,4,2,0,1,267,2,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,3,2,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,
Bulan Juni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,06/12/2024,,Ibun,Pangguh,Kp[. Bojong Muncang 03/08,Longsor,T 8 Meter dan L 15 Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,1,1,,,,,,
,,,Pacet,Cikawao,Kp. Nagrak 03/05,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
,06/20/2024,,Banjaran,Sindangpanon,Kp. Palala 02/08,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,1,1,,,,,,
,06/29/2024,,Cileunyi,Cimekar,Kp. Goyang 04/19,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,1,1,,,,,,
,,,Cimaung,Sukamaju,Kp. Ragamukti,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,06/20/2024,,MARGAHAYU,SULAEMAN,,KARHUTLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,06/24/2024,,BALEENDAH,BALEENDAH,,KARHUTLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,06/19/2024,,Cicalengka,Narawita,Kp. Pasir Gelap 02/07,Kebakaran Rumah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,1,1,,,,,,
,06/25/2024,,Pasirjambu,Cukanggenteng,Kp. Sindangsari 03/04,Rumah Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,,1,1,,,,,,
,06/27/2024,,Cikancung,Cihanyir,,Kebakaran Rumah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,1,1,,,,,,
,06/29/2024,,Cimaung,Malasari,,Rumah Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jumlah,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,TW 2,,,,,,,2,0,2,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,6,1,1,6,2,0,1,1291,4,0,0,0,0,0,0,0,0,0,12,1,57,174,0,0,10,14,5,1,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,
,SEMESTER 1,,,,,,,2,1,3,7,0,7,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,29,0,0,0,29,22435,29,28,337,32,21,78,4,0,214,70721,561,0,0,119,0,0,9,0,0,72,1935,177,275,360,860,50000000,15,20,5,2,2,0,0.2,360,2,0,0,0,0,,,,,,,,,,,,,,
Bulan Juli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/02/2024,,Soreang,Sukajadi,Kp. Cimonce 03/05,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,1,1,,,,,,
,07/08/2024,,Pacet,Sukarame,Kp. Ciburial 03/07,Longsor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/14/2024,,BALEENDAH,BALEENDAH,,Karhutla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,07/21/2024,,MARGAASIH,RAHAYU,,Karhutla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,07/22/2014,,CILENGKRANG,JATIENDAH,,Karhutla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,07/23/2024,,KATAPANG,KATAPANG,,Karhutla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,07/27/2024,,CIWIDEY,PANUNDAAN,,Karhutla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,07/27/2024,,CILEUNYI,CINUNUK,,Karhutla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/28/2024,,PASIRJAMBU,TENJOLAYA,,Karhutla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,07/30/2024,,BALEENDAH,RANCAMANYAR,,Karhutla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,07/31/2024,,KUTAWARINGIN,CILAME,,Karhutla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/02/2024,,Baleendah,Andir,Kp. Cibadak 03/05,Rumah Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,,1,1,,,,,,
,07/05/2024,,Margaasih,Nanjung,Kp.Daraulin 05/07,Orang Meninggal,,,,1,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,,1,1,,,,,,
,07/08/2024,,Ciwidey,Lebakmuncang,Kp. Lebakmuncang 01/03,Rumah Roboh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,,1,1,,,,,,
,07/24/2024,,Cimaung,Cikalong,Kp. Cibogo 03/12,Kebakaran Rumah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jumlah,,,,,,,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Bulan Agustus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08/03/2024,,Margaasih,Margasih,Cigugur 03/02,Pohon Tumbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,,1,1,,,,,,
,08/04/2024,,Dayeuhkolot,Dayeuhkolot,Kp. Bojongasih 01/04,Rumah Ambruk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,,1,1,,,,,,
,08/06/2024,,Margahayu,Sukamenak,Kp. Cilisung 01/16,Rumah Ambruk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,,1,1,,,,,,
,08/10/2024,,Rancaekek,Bojongloa,rw 7,Kebakaran Rumah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,1,,,,,,,
,08/16/2024,,Cikancung,Srirahayu,Kp. Cigelereng 18/6,Kebakaran Rumah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,1,,,,,,,
,08/29/2024,,Cimaung ,Cikalong,Kp. Awi Gombong 03/07,Kebakaran Rumah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08/02/2024,,Rancaekek,Nanjungmekar,Jl. Cipanas 01/13,Kebakaran Lahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,106,,1,1,,,,,,
,08/05/2024,,NAGREG,GANJAR SABAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,1,1,,,,,,
